-183.8000030517578, 80.19999694824219, 18.0000
-183.80032348632812, 79.69513702392578, 18.0000
-183.80035400390625, 79.14714050292969, 18.0000
-183.8005828857422, 78.5868148803711, 18.0000
-183.80087280273438, 78.02323913574219, 18.0000
-183.80123901367188, 77.496826171875, 18.0000
-183.8015899658203, 76.938232421875, 18.0000
-183.8019561767578, 76.35346221923828, 18.0000
-183.80221557617188, 75.8497085571289, 18.0000
-183.8025360107422, 75.33352661132812, 18.0000
-183.8028106689453, 74.8068618774414, 18.0000
-183.80311584472656, 74.2713623046875, 18.0000
-183.8033905029297, 73.7283935546875, 18.0000
-183.8037109375, 73.17914581298828, 18.0000
-183.80398559570312, 72.62457275390625, 18.0000
-183.80429077148438, 72.06549835205078, 18.0000
-183.8045654296875, 71.50263214111328, 18.0000
-183.8048858642578, 70.93655395507812, 18.0000
-183.80514526367188, 70.36775970458984, 18.0000
-183.8054656982422, 69.79666900634766, 18.0000
-183.8057403564453, 69.22364807128906, 18.0000
-183.80604553222656, 68.64899444580078, 18.0000
-183.8063201904297, 68.07294464111328, 18.0000
-183.806640625, 67.4957275390625, 18.0000
-183.80691528320312, 66.91751098632812, 18.0000
-183.80722045898438, 66.33844757080078, 18.0000
-183.8074951171875, 65.75867462158203, 18.0000
-183.8078155517578, 65.17829132080078, 18.0000
-183.80807495117188, 64.59740447998047, 18.0000
-183.8083953857422, 64.0160903930664, 18.0000
-183.8086700439453, 63.43441390991211, 18.0000
-183.80897521972656, 62.852420806884766, 18.0000
-183.8092498779297, 62.27016830444336, 18.0000
-183.8095703125, 61.68769073486328, 18.0000
-183.80984497070312, 61.10502243041992, 18.0000
-183.81015014648438, 60.52220153808594, 18.0000
-183.8104248046875, 59.93923568725586, 18.0000
-183.8107452392578, 59.35617446899414, 18.0000
-183.81100463867188, 58.773006439208984, 18.0000
-183.8113250732422, 58.18975830078125, 18.0000
-183.8115997314453, 57.6064453125, 18.0000
-183.81190490722656, 57.023075103759766, 18.0000
-183.8121795654297, 56.43964385986328, 18.0000
-183.8125, 55.85619354248047, 18.0000
-183.81277465820312, 55.272674560546875, 18.0000
-183.81307983398438, 54.68915557861328, 18.0000
-183.8133544921875, 54.10559844970703, 18.0000
-183.8136749267578, 53.52200698852539, 18.0000
-183.81393432617188, 52.938411712646484, 18.0000
-183.8142547607422, 52.35481643676758, 18.0000
-183.8145294189453, 51.77122116088867, 18.0000
-183.81483459472656, 51.187557220458984, 18.0000
-183.8151092529297, 50.60388946533203, 18.0000
-183.8154296875, 50.02022171020508, 18.0000
-183.81570434570312, 49.43655776977539, 18.0000
-183.81600952148438, 48.85289001464844, 18.0000
-183.8162841796875, 48.269222259521484, 18.0000
-183.8166046142578, 47.68555450439453, 18.0000
-183.81686401367188, 47.10188674926758, 18.0000
-183.8171844482422, 46.51822280883789, 18.0000
-183.8174591064453, 45.93455505371094, 18.0000
-183.81776428222656, 45.350887298583984, 18.0000
-183.8180389404297, 44.76721954345703, 18.0000
-183.818359375, 44.183555603027344, 18.0000
-183.81863403320312, 43.59988784790039, 18.0000
-183.81893920898438, 43.01622009277344, 18.0000
-183.8192138671875, 42.432552337646484, 18.0000
-183.8195343017578, 41.84888458251953, 18.0000
-183.81979370117188, 41.265220642089844, 18.0000
-183.8201141357422, 40.681541442871094, 18.0000
-183.8203887939453, 40.09783935546875, 18.0000
-183.82069396972656, 39.51413345336914, 18.0000
-183.8209686279297, 38.9304313659668, 18.0000
-183.8212890625, 38.34672927856445, 18.0000
-183.82156372070312, 37.763023376464844, 18.0000
-183.82186889648438, 37.1793212890625, 18.0000
-183.8221435546875, 36.59561538696289, 18.0000
-183.8224639892578, 36.01191329956055, 18.0000
-183.82272338867188, 35.4282112121582, 18.0000
-183.8230438232422, 34.844505310058594, 18.0000
-183.8233184814453, 34.26080322265625, 18.0000
-183.82362365722656, 33.67709732055664, 18.0000
-183.8238983154297, 33.0933952331543, 18.0000
-183.82421875, 32.50969314575195, 18.0000
-183.82449340820312, 31.925987243652344, 18.0000
-183.82479858398438, 31.34228515625, 18.0000
-183.8250732421875, 30.758581161499023, 18.0000
-183.8253936767578, 30.174877166748047, 18.0000
-183.82565307617188, 29.59117317199707, 18.0000
-183.8259735107422, 29.007469177246094, 18.0000
-183.8262481689453, 28.42376708984375, 18.0000
-183.82655334472656, 27.840063095092773, 18.0000
-183.8268280029297, 27.256359100341797, 18.0000
-183.8271484375, 26.67265510559082, 18.0000
-183.82742309570312, 26.088951110839844, 18.0000
-183.82772827148438, 25.5052490234375, 18.0000
-183.8280029296875, 24.921545028686523, 18.0000
-183.8283233642578, 24.337841033935547, 18.0000
-183.82861328125, 23.75413703918457, 18.0000
